source,sentiment_label,engagement,text,has_action_keywords,date_parsed
facebook,Netral,30.0,"Halo Sahabat Kompas.com, Wacana pemilihan kepala daerah (pilkada) dipilih oleh Dewan Perwakilan Rakyat Daerah (DPRD) kembali mencuat dan langsung memantik perdebatan publik. Pemerintah dan sejumlah partai politik menilai skema ini bisa menjadi solusi efisiensi anggaran, mengingat Pilkada langsung selama ini dinilai mahal, rawan politik uang, serta memicu konflik horizontal di daerah. Namun di sisi lain, kritik keras juga bermunculan. Banyak pihak menilai pemilihan kepala daerah lewat DPRD berpotensi menjadi kemunduran demokrasi, karena memangkas hak rakyat untuk memilih pemimpinnya secara langsung. Kekhawatiran lain adalah munculnya transaksi politik elite, di mana kepala daerah lebih loyal pada partai atau fraksi ketimbang kepentingan warga. Live: 📅 : Rabu, 7 Januari 2025 ⏰: 16.00 📍 : facebook, Tiktok, X, Instagram dan Youtube ~AA Pilkada DPRD ObrolanNewsroom",True,2026-01-07 08:27:43
tiktok,Negatif,30.0,Hak rakyat dirampas berarti kita kembali ke Order Baru,False,2026-01-07 06:24:11
instagram,Negatif,30.0,"Penting bgt untuk meningkatkan awareness warga sama Politik, kalau edukasi politik biasanya cuma pemilu, kalau ada pemilu 5 tahun sekali dan serentak di tahun yg sama, maka kesadaran politik warga cuma ajang 5 tahunan. Dan politisi jg turun ke rakyat lima tahun sekali...🙌 Top MK!",False,2025-06-26 10:05:34
tiktok,Netral,30.0,SBY takut AhY di depak dari kabinet,False,2026-01-07 20:11:39
facebook,Negatif,30.0,"Bau"" Orde Baru satu persatu mulai muncul, negara dibuat jadi boneka oleh para elit yg tdak tau diri, haus akan kekuasaan yg berlebihan, rakyat di jadikan penonton, lama kelamaan Presiden dan DPR tidak lagi di pilih oleh rakyat tetapi di tunjuk langsung oleh partai politik... RIP demokrasi",True,2026-01-04 10:14:44
tiktok,Positif,30.0,Hanya PDIP yg selalu konsisten dalam bersikap 👍,False,2026-01-08 13:51:05
facebook,Netral,30.0,"Pilkada Tidak Ada Lagi Putusan MK Nomor 124/PUU-XXIII/2025 tentang pemisahan Pemilihan Nasional dan Pemilihan daerah. Putusan MK mengharuskan bahwa Pemilihan Nasional( Presiden, DPR, DPD) diselenggarakan terpisah dengan pemilihan daerah( Gubernur, Bupati DPRD Provinsi, DPRD Kabupaten/Kota). Penyelenggaraan Pemilihan Daerah dilakukan paling cepat dua tahun dan paling lambat dua setengah tahun setelah pelantikan hasil pemilihan nasional. Dalam mempersiapkan UU Pemilihan Nasional dan pemilihan daerah sebagai konsekuensi yuridis keputusan MK, koalisi pemerintah melempar wacana: agar Pilkada dipilih oleh DPRD. lalu muncul pertanyaan, DPRD mana yang akan memilih Gubernur dan Bupati/walikota. Bila yang dimaksud adalah DPRD sekarang( Hasil pemilu 2024) sesuai dengan masa periode mereka, maka masa jabatannya akan berakhir pada tahun 2029. Sementara, berdasarkan keputusan MK, Pemilu daerah paling cepat dilaksanakan pada tahun 2031. sekiranya, anggota DPRD sekarang diperpanjang masa tugasnya hingga 2031, pada saat kapan dilaksanakan Pemilihan kepala daerah, karena defenisi pemilu serentak adalah diselenggarakan di hari yang sama. Bila pemilu daerah dilaksanakan pada tahun 2031, yakni memilih Gubernur, Bupati/ walikota, DPRD provinsi/ kabupaten/ kota, tentu dilaksanakan pada hari yang sama. Lalu, bagaimana mekanisme pemilihannya bila dipilih oleh DPRD. Bila Pemilihan kepala daerah dilakukan pada hari yang berbeda dengan DPRD, maka putusan MK tentang pemilihan serentak akan dilanggar. Saya katakan, dalam pengambilan kebijakan, pemerintah tidak pernah berpikir holistik, konsisten, maju, dan berkelanjutan. Ia sangat dipengaruhi oleh kepentingan politik sesaat, tanpa mau mempertimbangkan demokrasi Bangsa yang lebih besar.",True,2026-01-08 08:10:08
tiktok,Netral,30.0,another skill ibu sherly.. lawak 🤣,False,2025-12-05 17:09:32
tiktok,Negatif,30.0,gusto kodin mahalikan(#),False,2026-01-05 19:17:12
tiktok,Netral,30.0,"knp bisa tdk tercover, artix tdk memenuhi syarat yg SDH di persyaratkan yakni mengabdi selama 2 thn",False,2026-01-05 21:39:59
tiktok,Negatif,30.0,"lebih hebat banten dong.. menyatu dg alam.. jln nya tanah merah, klo lewat jngan pke sepatu atau sandal.. nyeker aja nyeker...",False,2026-01-08 10:14:28
tiktok,Negatif,30.0,How can anyone think Reform have any answers? It would be chaos.,True,2026-01-05 06:23:12
facebook,Negatif,30.0,DPR bukan wakil rakyat.mereka hanya mewakili partainya !,False,2025-12-29 10:45:31
instagram,Negatif,30.0,Jangan mau pilkada dipilih DPRD.. rakyat dibodoh2in parpol lg,True,2026-01-02 05:00:34
tiktok,Positif,29.0,pdip yang konsisten,False,2026-01-08 09:40:20
tiktok,Netral,29.0,Koq Ustadz Abdul Somad yang klarifikasi?! penuh tanda tanya nih ustadz UAS??,False,2025-11-06 13:33:36
tiktok,Netral,29.0,"After the midterms, Blue will rule",False,2025-10-24 05:00:27
tiktok,Positif,29.0,GPP ga diundang dirisafel kabinet...yg penting mas Gibran milik rakyat Indonesia..dan sy Rakyat terus cinta dan mendukung mas Gibran...💪💪💪♥♥♥♥♥♥,False,2025-09-18 11:34:19
tiktok,Netral,29.0,Sending supports from Cambodia 🇰🇭 We stand with you Indonesian 🇮🇩,False,2025-08-31 10:49:42
tiktok,Negatif,29.0,Dipilih sma dpr lawak . rakyat aja gapercaya dpr ko 😂😂😂,False,2026-01-02 08:17:41
tiktok,Negatif,29.0,emng di perbolehkan sama pemerintah? bukanya dlu sudah pernah di tegur ya untuk para pelaku usaha harus menggunakan Rupiah sebagai alat tukar pembelian.,True,2025-09-25 17:35:45
tiktok,Negatif,29.0,"UMUR NYA SUDAH 70 an,mungkin Sudah 74 tahun",False,2026-01-07 18:48:43
instagram,Positif,29.0,Respect PDI-P🔥,False,2026-01-07 09:13:32
tiktok,Negatif,29.0,"Bahaya emang kalau udah nyebut salah satu suku di Indonesia, bang panji kan nyebut orang Sunda biasa pilih pemimpin yg artis 😭",True,2026-01-06 06:34:02
tiktok,Netral,29.0,đầu🌕 giữa🌗 cuối🌑 [sticker],False,2026-01-04 15:18:48
tiktok,Positif,29.0,salam 3 jari sragen,False,2026-01-07 16:24:07
tiktok,Negatif,29.0,kembali zaman batu lagi.....kocak....partai omon omon😂😂😂😂,False,2025-12-29 21:36:24
tiktok,Positif,29.0,DIVA,False,2025-11-22 14:17:49
tiktok,Netral,29.0,America became a cancer for the world,False,2026-01-05 00:59:36
tiktok,Netral,29.0,“yg lain mungkin kurang doa” buk yaampun 🤣,False,2025-12-05 20:27:57
tiktok,Positif,29.0,yg konsisten tetap PDIP ...salut 👍🏻👍🏻👍🏻,False,2026-01-08 08:44:38
tiktok,Negatif,29.0,"Bukankah nantinya malah banyak yang suap ke DPRD itu? . Cuma ganti nilainya saja, dari amplop 50ribu ke amplop 50jt",False,2025-12-29 20:45:09
tiktok,Netral,29.0,"setuju sih kepala daerah di pilih DPRD, tp calon DPRD harus di tes yg memiliki standar passing grade kayak CPNS 👍 itu baru ok",True,2025-12-17 18:16:42
threads,Netral,29.0,"Kalau Pilkada Dipilih DPRD ini nekad dieksekusi, bagaimana kira-kira masa depan demokrasi Indonesia? demokrasi pilkadadipilihdprd partaipolitik prabowosubianto indonesia",True,2026-01-02 12:22:25
tiktok,Negatif,29.0,Jangan Rampas Hak demokrasi Rakyat dengan cara cara memutar balik fakta ..,True,2026-01-06 23:00:53
tiktok,Negatif,29.0,demi kelanggengan kursi dan jabatan ya pak 😅😂🤣,False,2026-01-08 11:07:17
tiktok,Netral,29.0,jgn gentar PDIP,False,2026-01-08 19:22:08
facebook,Netral,29.0,"PDIP Kudus Tolak Wacana Pilkada Lewat DPRD: Rampas Hak Rakyat Ketua DPC Partai Demokrasi Indonesia Perjuangan (PDIP Kudus), Achmad Yusuf Roni, menegaskan penolakan terhadap wacana pemilihan kepala daerah melalui DPRD. Ia menyatakan, sikap PDI Perjuangan sudah jelas dan tegak lurus dengan keputusan DPP bahwa sistem tersebut merupakan bentuk perampasan hak demokrasi masyarakat. .",True,2026-01-08 11:45:00
tiktok,Netral,28.0,nama nya indo bgt lagii wkwk,False,2026-01-07 15:31:53
tiktok,Positif,28.0,klu partai yg berkomitmen hanya PDIP..tetap semangat PDIP.krna PDIP selalu mengutamakan kepentingan rakyat,False,2026-01-07 15:03:53
tiktok,Netral,28.0,satpol pp nya PD kemana biasa muter muter keliling ..,False,2025-12-30 13:53:25
tiktok,Positif,28.0,cerdas bang 👍👍👍👍,False,2026-01-07 21:52:31
tiktok,Positif,28.0,PDI gak terlalu buruk ya,False,2026-01-08 07:48:38
tiktok,Positif,28.0,Nah gini butuh komunikasi terbuka bersama masyarakat sehingga tw mslhnya dmn dan mw di benahi sama” dan warga pun sangat antusias buat saran dan kritik itu hal yg bgus 👍,False,2026-01-06 23:59:27
instagram,Netral,28.0,Demokrat hanya nama 😂,True,2026-01-08 08:51:31
instagram,Negatif,28.0,Suka gak suka... PDIP paling masuk akal sekarang,False,2026-01-06 15:17:01
tiktok,Negatif,28.0,bukanny bu ririn sdh ASN ya?,False,2026-01-05 19:19:53
tiktok,Netral,28.0,En remix vi behöver🥹,False,2025-05-02 19:37:31
tiktok,Positif,28.0,Maa Syaa Allah.. Bangga Lht ny Pas jln Bergandengan tangan dg Mantan Bpk Gubernur Sulawesi Tengah Pak.. 🥰🥰,False,2025-02-10 18:23:49
threads,Negatif,28.0,"Wacana ini timbul alasannya untuk mengurangi anggaran alias efisiensi. Tapi kemungkinan ongkos politik pasti tetap mahal untuk melobi elite partai, seperti di awal tahun 2000an dulu. Bedanya lebih tertutup aja. 🫣",False,2026-01-06 10:05:30
tiktok,Netral,28.0,Kalau dipilih sama DPR maka akan ada Lelang jual beli jabatan,False,2026-01-02 12:42:53
tiktok,Negatif,28.0,"matiin demokrasi, kerasa banget era Orde baru",True,2026-01-02 19:55:33
tiktok,Negatif,28.0,Ulun jujur pian bahasa banjar aja otak ulun kada tapi ma respons cara pian ba pandir..rasa bingung..mungkin ulun yang salah kaloo lah..kd bisa ma respons setiap ucapan pian.,False,2026-01-06 20:41:57
tiktok,Positif,28.0,ibu Sherly sehat selalu yaaa bu😍😍😍,False,2025-10-18 03:37:01
tiktok,Netral,28.0,boikot gerindra,False,2025-12-31 11:19:57
tiktok,Netral,28.0,The Shaman Governor,False,2025-11-14 09:17:16
x,Netral,28.0,"Pemilihan Kepala Daerah tingkat Kota / Kabupaten terbaik tetap pemilihan langsung oleh rakyat. Untuk Pemilihan Gubernur, dipilih oleh DPRD Propinsi. 2 model tsb paling sesuai dgn semangat otonomi satu sisi, dan sisi lain Pemerintah Propinsi sbg perpanjangan tangan Pemerintah",False,2025-12-30 01:17:05
tiktok,Negatif,28.0,si itu nu tukang kunaon repeh bang jago kehed teh,False,2026-01-07 00:57:47
tiktok,Netral,28.0,United Snakes of America,False,2026-01-05 01:40:54
tiktok,Negatif,28.0,siapa garang nang pilih sidin tuh,False,2026-01-06 20:41:42
tiktok,Netral,28.0,saya ga pernah makan petasan buk 😭,False,2025-12-23 18:24:38
instagram,Netral,27.0,PDIP 🔥🔥🔥🔥🔥,False,2026-01-08 14:07:05
tiktok,Positif,27.0,Kata2 terakhir langsung netes airmataku😭 di tinggal beda alam sama org yg kita sayang rasanya gila bgt😭,True,2025-10-11 20:01:51
tiktok,Positif,27.0,muka nya aja penuh energi bgt klo ngomong,False,2026-01-07 15:18:46
tiktok,Positif,27.0,pasti cantik nya save nurun dari mommy nya🤭💋,False,2026-01-01 13:29:27
threads,Negatif,27.0,"Klo bawa2 Ras jujur Gw gak suka, karena gw orang Sunda , gw gak pernah milih siapa2 selama pemilu.tetapi siapaun pemimpinnya yg benar2 mementingkan rakyat gw dukung..Jangan bawa2 suku ya bang Tolong.",False,2026-01-04 02:20:31
tiktok,Negatif,27.0,tdk merasa punya gubernur gua mah di banten... 😂,False,2025-11-06 22:54:39
tiktok,Positif,27.0,soundnya cocok banget ma ibu gubernur Malut ini 🥰,False,2025-09-19 06:29:21
tiktok,Negatif,27.0,gubernur Riau tak pernah ada yang benar,False,2025-11-06 14:45:49
facebook,Netral,27.0,"Survei terbaru dari LSI Denny JA menunjukkan bahwa sekitar 66% masyarakat Indonesia menolak wacana Pilkada dipilih DPRD, karena dinilai bisa mengancam peran serta rakyat dalam demokrasi. Menurut kamu, pilkada langsung vs lewat DPRD mana yang lebih baik untuk masa depan demokrasi Indonesia?",True,2026-01-08 07:00:02
tiktok,Netral,27.0,I’m from Cambodia 🇰🇭a developing country but this amount of salary can’t even afford a living in even half a month pray for Indonesia 🙏🏻🙏🏻🙏🏻🇮🇩,False,2025-08-30 21:11:39
tiktok,Netral,27.0,pak mentri ke ceplosan.🥰🥰🥰,False,2026-01-07 13:59:49
tiktok,Netral,27.0,dan ya pasti orang luar tahu kedaan di indo bagaimana,False,2025-08-31 03:31:37
tiktok,Negatif,27.0,lama2 jadi sekte😭,False,2025-12-29 16:22:18
tiktok,Positif,27.0,"pas dan cocok buat politikus, bukan buat rakyat.",False,2025-12-31 12:07:55
tiktok,Negatif,27.0,Cute na kalbo,False,2026-01-05 19:11:03
threads,Negatif,27.0,"Betul sekali jadi dimanfaatkan lulusan STPDN .lha sekarang di daetahku orang PLKB, Dinkes,Pu,Guru SD ada yang jadi camat",False,2026-01-02 11:01:04
tiktok,Positif,27.0,Ada jalur tes untk jadi asn knapa tdk d tempuh dan klwpun sdh d tempun dan tdk pernah lulus knapa selalu berharap ada harapan sedangkan kalian sarjana yg berfikir bsa cari rejeki di tempat lain dgn ilmu dan pengalaman yg ada,False,2026-01-05 23:54:49
tiktok,Netral,27.0,kawalah tukar tambah lawan gubernur jabar,False,2026-01-08 08:23:13
facebook,Negatif,27.0,"""JILAT LUDAH SENDIRI!"" Demokrat Putar Haluan Dukung Pilkada DPRD, Khianati SBY? 🤮 Demokrat SBY PilkadaDPRD JilatLudah KhianatiDemokrasi PartaiLabil KembaliKeOrba SuaraRakyatMahal ViralPolitik MenolakLupa Trending Netizen62 ReelsFB ViralIndonesia TrendingTopic BeritaTerkini InfoUpdate KabarTerbaru NetizenBersuara ViralHariIni InfoViral Warga62 Viral Fyp Reels VideoViral FacebookPro FypDong",True,2026-01-07 04:00:28
tiktok,Positif,27.0,setuju dengan bang adian 👍,False,2026-01-08 01:16:17
tiktok,Netral,27.0,akan ada sogok menyogok nih di DPR 🤣🤣🤣,False,2025-12-29 18:16:22
tiktok,Negatif,27.0,saya udh bekerja keras..tp hidup masih gini2 trs...😭.,False,2025-10-15 09:19:32
tiktok,Negatif,27.0,"Wkwk bener apa kata Ahok, aku tau sendiri + depan mata 😂 pas masih kerja di pemerintahan 2024 🤣",False,2026-01-07 07:16:31
tiktok,Netral,27.0,No one will say guess religion 🙄,False,2026-01-04 16:27:18
instagram,Negatif,27.0,"Pilkada yang dipilih oleh DPRD bukanlah solusi bagi perbaikan demokrasi. Justru sebaliknya, mekanisme ini membuka ruang lebar bagi praktik transaksional, konflik kepentingan, serta potensi KKN yang sulit diawasi publik. Ketika hak memilih rakyat dipindahkan ke tangan segelintir elite, maka yang tergerus bukan hanya transparansi, tetapi juga kedaulatan rakyat itu sendiri. Demokrasi tidak boleh direduksi menjadi kesepakatan politik tertutup, karena demokrasi sejati hanya hidup ketika suara rakyat dihormati dan dijaga",True,2026-01-06 08:26:10
facebook,Negatif,27.0,"Sekali lagi saya usulkan : mari boikot tidak memilih kader partai dan partai pendukung pilkada tidak langsung diseluruh tingkatan : DPRD tkt II, DPRD Tkt I dan DPR pusat. Biar mereka rasakan bagaimana sakitnya jika mengebiri hak hak rakyat.",False,2026-01-03 04:12:02
tiktok,Positif,27.0,"Tapi dia gubernur yg paling berani loh, cobaa mana ada gubernur se transparan dia yang notabene nya seorang perempuan tapi dia lurus aja jirr, sungkem ketua ini ege🙏🏻",False,2025-11-23 09:19:47
tiktok,Negatif,26.0,dipilih rakyat aja gak mewakili rakyat.apa lagi gak di pilih rakyat?,False,2025-12-31 22:32:12
tiktok,Negatif,26.0,Ajukan prapid bang takutnya nanti dijual kembali😅😅😅,False,2025-05-07 05:49:06
tiktok,Positif,26.0,emang anak anak pak jokowi atittudnya keren keren sih👍🏻👍🏻 pak jokwoi berhasil mendidik anak anaknya,False,2026-01-06 12:37:54
tiktok,Netral,26.0,"kalo ada orang nyapa, dan mereka senyum tapi gak ngomong, itu juga termasuk dalam salam lewat ekspresi muka😁",False,2025-06-03 16:15:57
tiktok,Netral,26.0,isi otak pemerintah 😹😹,False,2025-12-06 13:02:39
instagram,Netral,26.0,PDI-P 👏👏👏👏,False,2026-01-08 08:30:05
tiktok,Netral,26.0,sedangkan anomali: crypto itu judi😏,False,2025-09-28 00:47:16
tiktok,Netral,26.0,pak wali : maap bu ternyata saya waktu itu lg padel🤣😭🥵,False,2025-12-19 08:25:46
tiktok,Negatif,26.0,SEBENERNYA CAPEK BGT YA ALLAH TINGGAL DI INDONESIA,False,2025-08-31 06:51:23
tiktok,Netral,26.0,sebagai permohonan maaf era blue harus ngasih hp ke warga jabar🤣🤣🤣,True,2025-12-30 11:49:36
facebook,Negatif,26.0,Kembali Orba bisa jadi pemimpin seumur hidup,False,2025-12-30 04:51:11
tiktok,Netral,26.0,sao Bảo chúa tài năng lắm cơ mà kêu chúa ban phước cho khỏi ngập,False,2025-09-22 09:59:23
tiktok,Netral,26.0,"Cukup 1 periode Gerindra , ok",False,2026-01-01 13:27:12
tiktok,Netral,26.0,ya Allah...,False,2026-01-06 00:22:22
tiktok,Negatif,26.0,"Tanggung jawab yang sangat besar skrg berada di pundak mu ,maluku utara dia kecil tpi arus nya sangat kencang.",False,2025-02-07 23:17:09
tiktok,Negatif,26.0,JAUHHHHHH,False,2025-01-16 19:30:47
tiktok,Positif,26.0,orang laki2 kalau udah nangis.. cinta nya tulus.. yaaa tulus untuk rakyat nya🥺allah yubarik bapak.. semoga allah jaga bapak sehat slalu allah berkah kan semua nya. berkah hidup nya.. berkah rezeki nya.. allah angkat derajat bapak lebih tinggi.. semoga allah luaskan rasa sabar bapak..,False,2025-12-13 11:35:35
tiktok,Negatif,26.0,awal kehancuran Indonesia,False,2026-01-07 05:29:02
tiktok,Netral,26.0,sisi gelap sherly tjoana,False,2025-12-06 07:34:36
tiktok,Positif,26.0,setuju dgn PDI perjuangan.,False,2026-01-08 11:23:45
facebook,Netral,26.0,"Pilkada Dipilih DPRD – Wacana pengembalian mekanisme pemilihan kepala daerah (Pilkada) dari pemilihan langsung oleh rakyat ke pemilihan melalui DPRD kembali mencuat ke ruang publik. “Saya melihatnya sebagai gejala dari dua hal sekaligus. Pertama, ini merupakan alarm bahwa Pilkada langsung memang memiliki problem serius. Namun di sisi lain, wacana ini juga mencerminkan kalkulasi kepentingan partai politik, karena Pilkada langsung kerap melahirkan kepala daerah dengan legitimasi kuat yang sulit dikendalikan oleh partai pengusungnya. Secara konstitusional, mekanisme pemilihan kepala daerah melalui DPRD memang masih dapat dibenarkan. Pasal 18 ayat (4) Undang-Undang Dasar Negara Republik Indonesia Tahun 1945 hanya menyebutkan bahwa kepala daerah “dipilih secara demokratis”, tanpa merinci apakah mekanismenya harus dilakukan secara langsung atau tidak langsung. Namun, saya mengingatkan bahwa kualitas demokrasi tidak semata-mata diukur dari aspek legal-formal. “Secara teori, pemilihan oleh DPRD masih bisa disebut sebagai bentuk kedaulatan rakyat karena DPRD merupakan hasil pemilu. Namun, pertanyaan krusialnya adalah apakah rantai kedaulatan itu masih utuh, atau justru terputus oleh transaksi elit politik. perubahan mekanisme Pilkada juga akan mengubah secara signifikan arena pertarungan politik di tingkat lokal. Kompetisi tidak lagi berlangsung di ruang publik yang luas, melainkan bergeser ke ruang-ruang tertutup yang melibatkan aktor terbatas. “Arena kompetisi berpindah dari adu program dan rekam jejak di hadapan jutaan pemilih, menjadi negosiasi di hadapan puluhan anggota DPRD. Kampanye pun berubah dari kampanye kepada rakyat menjadi kampanye kepada fraksi-fraksi. dampak sistem ini terhadap representasi politik. Dalam banyak kasus, pemilihan melalui DPRD justru berpotensi mempersempit ruang representasi dan menutup peluang kandidat independen maupun figur yang memiliki dukungan kuat di tingkat akar rumput.",True,2026-01-07 15:33:21
tiktok,Negatif,26.0,Sending hugs to all indonesian.. the politicians are true evil,False,2025-08-31 00:48:00
tiktok,Negatif,26.0,sudah kubilang...,False,2026-01-05 17:03:40
tiktok,Netral,26.0,bikin bandara di kampung,False,2025-01-16 20:20:48
tiktok,Netral,26.0,pada tertawa lucunya dmana ya?,False,2026-01-04 12:53:55
tiktok,Negatif,26.0,Seandainya kek gini di desa-desa lain pasti banyak semua yang mengalami hal yang sama,False,2026-01-06 22:49:13
tiktok,Negatif,26.0,baru sekali ni lah muak nengok gubernur dewek😏,False,2025-09-15 10:39:07
